Rating,Title,Body,Date
5,Game Changer,"We bought this & set it up only a few days ago but so far it’s been a game changer. We had a VERY old Roomba several years ago that was handed down to us and it was okay, but nothing we replaced when the battery finally died. It was probably one of the first generations, but it swept haphazardly and filled easily so would stop until we emptied it. This Shark is obviously much newer with better technology, and we love it! I cant imagine not having one in the future. We have 3 kids, a big dog, an asphalt driveway, and live in the woods so the dust, grit, and dirt is constant. We’ve programmed this to run every other day and our floors are so much cleaner! We LOVE it.

We did not have any trouble with mapping like some others did. We read a few reviews on here and turned on every light in the house and picked up toys before it mapped and that worked perfectly. We only had to do it 1 time. The app is helpful to see and set your rooms after mapping. We also have it synced to our Google Home app. I’m amazed at how persistent our little shark is at getting under cabinets and around end tables. We love the matrix feature for our floors. It was pretty impressive to watch it ultimately make the grid pattern. My best advice is just to let it go - don’t move it or reposition it while it’s sweeping. Trust the process and it’ll get smarter each time. You’ll end up with perfect straight lines. Pretty impressive.

The battery has good charge for our home. We have it sweeping about 1,600 square feet of our main floor and no need for it to recharge in the middle. It emptied about 2 times, but it goes right back to where it was sweeping afterward like a good little worker. It goes from carpet, to rug, to wood floor seamlessly. It’s quiet and not disruptive. The empty sounds like a bit of a jet, but it’s brief. You do need to have a 3 ft area around the front of your base so it can back itself in and turn around, but it’s not an eye sore. And honestly, this thing is so helpful that I don’t even care. My husband and I watch in amazement. We said it’s like getting a color TV for the first time - we want to have all our friends and family over to watch and share the excitement!"
5,LOVE,"Massive upgrade from the previous generation shark robots. The smart AI actually functions as you would expect this go round and the suction seems 10x better (old shark would pick up debris but leave dust behind).
The mapping and session options have been massively upgraded and I love that you can set ""no go"" zones through the app.
Set up and control is incredibly simple and the build seems more durable than the last."
5,Works Great,"It appears that a lot of the complaints people had about this may have been fixed with an update, because I am not having any issues.

Mapping: A+
It mapped my entire house in one run and it created a very accurate map of my home.

Cleaning: A+
Does an amazing job on hardwood for pet hair. Also cleans our low Pyle carpet really well - sucked a ton of dust out of the carpet. Cleans way better than the previous vacuum we had.

App: B-
- The app is very simple to use and allows you to spot clean, whole house clean, etc. You can create separate rooms in the app and then clean rooms one at a time if desired.
- You can create No-Go areas - I did this for the one place in our dining room where our dog sometimes has accidents. I wish you could make smaller no go zones, because right now I have to use half my dining room for my poop free no go zone, instead of just the corner of the room for a no go zone.
- The app does not show progress during a clean. Other brands have apps that track the movement of the vacuum and draw lines on the map as it cleans. This would be a great update, as the current functionality is sub par.
- You cannot remote control the vacuum from the app. Roborock vacuums can be remote controlled with the app - a really nice feature if you want to clean a very small spot.

Dust Bin: A
- The vacuum empty’s automatically into the dustbin. Only problem here is that the process is very loud and might wake light sleepers if scheduling night runs.

Navigation / Getting stuck: A+
- So far my vacuum has not gotten stuck, but I did have to move some cords off the floor for fear it woul.

Overall for $299, this is a great vacuum. The app is a bit behind other competitors’ apps, but it works fine and gets the job done for now. The excellent cleaning and dust bin make up for anything the app is lacking. I do wish it could avoid dog poops, but there’s only one vacuum on the market that does that and it costs $999."
5,Works great!,Works as described absolutely love the self emptying feature. Works great with the app.
5,Even Goes Under the Beds!,"We love this little vacuum! She did a great job when she mapped out our house. The first time she cleaned, it took a little longer for her to acquaint herself with the layout. I am able to set her cleaning schedule via the SharkClean app. She cleans every other day. I added a couple of ""No-Go Zones"" to help her avoid areas that might be difficult for her to access. She does a great job (I've been shocked at how much dust/dirt/pet hair is in the bin when I need to empty it!) And she even cleans under our beds! 'Nuff said!"
5,Great product,The area I had cleaned was the center of my house. It did a great job. If you look at the picture next to the room layout You can see what it picked up. The are cleaned was 1149 ft. 121 min. Works better than my swifter pads I will not use as many. I threw something on top of it without thinking. It is a Keeper.
5,Best appliance ever,"If I had to evacuate… this would come with me. Makes my rug look brand new every time I use it. Wonderful suction and it empties into a separate canister I can see what it picks up. I have a white cat so it gets to the hair before my clothes. Gets to aces I don’t even get to! Love, love, love"
5,Awesome Robot Vacuum!!!,"I HIGHLY recommend this robot vacuum!

To give you some context of the surface and space we are using this robot vacuum for, our house is laminate wood, we have 2 children and 2 dogs that shed. I run our robot vacuum at least once a day. I do make sure that all toys, clothes, and other items that could get sucked up and cause trouble are picked up before I run it.

For years we had a Debot robot vacumm. It was good and did the job but I frequently had free it from getting stuck under the edges of furniture, sucking up things that would cause an error, and I had to clean it often.

After it finally died, we bought the Shark. It was on some kind of really good sale and we got it for a little over $300. I was nervous because that was a lot more than our previous robot vacuum but it promised to do much more.

After having the Shark for a couple months and running it every day, I can tell you that it is WELL worth the money.

FEATURES I LIKE:
1. Run time:
love that this thing will clean for a solid 2 hours. The running time is far superior than the vacuum we had previously.

2. Doesn’t get stuck:
I have not had to rescue this robot a single time. It can get under our furniture just fine and it never gets caught under edges of things. It also can get over obstacles in a room. For example, if I forgot a dog or kid toy out, it can climb over things with no problem.

Brush Protection:
This vacuum does not allow for as many things to get sucked up and cause an error code. It has some protection over the brush to keep this from happening. I have had to get one child sock out but that was my fault. On my previous vacuum, I was having to get things out that were stuck ALL the time.

4. Self Emptying Feature:
The self emptying feature is awesome. The Shark will clean and empty itself if it gets full and then get right back to work. The vacuum on the home base seems very strong and does a good job of extracting the contents from the Shark itself. The Shark never has a problem with finding its home base. I used to have to empty our previous robot daily. Now I empty the main container from the home base every week or so.

5. It stays clean:
Our previous robot vacuum would accumulate dirt and hair in the crevices of the robot. On the Shark, I have not noticed this to be a problem. I was ALWAYS have to cut hair and remove dirt from little spots on the Debot.

All in all, I LOVE this robot vacuum. I would definitely not bat an eye at paying more than $300 for this thing. I cannot speak to the rest of time but it wouldn’t surprise me if this lasts a long time."
5,Good value for the money,"I have about 2,550 sq. ft. in a single level home. mostly tile with carpet in bedrooms. Through out the living area we have three different tables with chairs, couches, bar stools and other normal furniture. This is a challenging home for any robot vacuum. I have used the ""I Robot Rumba 700 series"" for about five years before purchasing this Shark IQ vacuum robot.
The Shark set-up was pretty easy and after charging I began operations. I knew that it would take many runs to map my floor plan and it certainly has. After about sixteen hours run time, it shows only 22% mapped. Part of this I caused by picking the unit up and moving it to another room. I probably confused the heck out of it. I have had two conversations with tech support about the firmware version and dropping WIFI connection. The tech support was very helpful and with my MAC address, they updated the firmware. When you get your robot, you should check the version of firmware and have them update if necessary. Mine cave with version 1. The current is (V3.4.11-20191015). The WIFI issue was addressed by simply deleting the robot from the app. and reinstalling it. The Tech advisor told me that the map is stored in the cloud and I would not loose it, but I'm not sure that that has not increased the mapping time.
The robot is well built, operates well and is not any louder than my other robot, not bad. Although the base does a good job of evacuating the robot dirt container, there is still a need to clean the screens that are in the robot dust container occasionally as they do get lint covering them. I don't know the impact of the this but it seems to me that keeping it clean helps the suction of the vacuum. The Shark is good about navigating itself back to base when the battery is low. It is my opinion that the battery should have longer duration capacity. In my house, the robot can not complete cleaning the house before needing a recharge. It takes about four hours to recharge before resuming where it left off for cleaning. We like to run it while we are away from the house so this creates an annoyance for us. I have not yet determined how well it finds the location to continue the cleaning. The robot has done a very good job at finding it's way back to base and rarely does it get stuck between chairs or under cabinets etc. I do like this the Shark very much and I do recommend it to friends. My assumption is that the unit will only improve with software updates as it seems to be built well and does a good job cleaning.
UPDATE: I have been operating this robot for about 3 months now. There has been a recent improvement to the mapping capabilities and I could not be more pleased. I knew that it had some deficiencies mapping when I purchased it. I was anticipating improvement and I am very pleased to report that Shatk came through. My robot is performing almost without flaw. It cleans very well, cleans selected rooms, rarely gets stuck and always returns to base. Good job Shark!!
Update: I have now been operating this robot for about eight months. It is operating flawlessly. The mapping has been great, defining the rooms works very well, I am so impressed that hair does not wind-up on the brush. I generally send it out to do a couple of rooms each day. I do not make any adjustments in furniture, chairs etc. I feel that the robot should work without forcing me to make any adjustments and it has worked very well. It finds it way back to base every time and just doesn't seem to ever get stuck. This has is a great asset and would not want to be without it. I have not been using it at night. I don't know if it would be able to navigate without light, I should try it."
5,Best robot vaccuum yet!,I love my Shark robot vaccuum!!! Saves me so much time! We have a German shepherd and a husky and there's always dog hair on the floor. I run this everyday to keep the floors clean and only pull out the real vaccuum (also a shark and also love it) maybe once a week now just to get the stuff if hard to reach places. I can run this and then immediately mop that's how good it works. Love the self emptying feature. Although that part is pretty loud. Otherwise pretty quiet (compared to a previous Roomba and off brand I had before) . Mapping worked great first time! I love the app and ease to be able to tell it from anywhere what floors I need cleaned. This little thing is persistent too. It goes over my bathroom scale lol. Very Happy I purchased!!
5,Oh my gosh!,"So much better than my iRobot last vacuum, plus the pricing is so much better. Very happy after switching to this new brand for me. Luv my new robo vac"
5,The best vacuum robot I ever tried - reliable and cleans like no other,"I was trying several vacuum robots from companies specialised in these robots. What should I say: they all were a disaster. My biggest disappointment was with the iRobot Roomba S9 - what a piece of overpriced wannabe vacuum robot. When the shark robot was on offer at Amazon, I ordered it and was very certain that I would return it again. Shark doing robots? Nope… I was sooooo wrong! Setting the vacuum robot up was super easy and intuitive. When I started the mapping run I thought it would take hours, but in less than 30 minutes my floor was completely mapped and as accurate as it could be (the roomba s9 was taking hours for the first mapping run and even after a 2 weeks cleaning period the maps were still very off). I have the Shark now over 1 months and this is not only a perfect robot but a superb vacuum cleaner. Compared to the roomba s9 this thing sucks all the dirt out.

I was one week on vacation and set the robot up to do daily cleaning runs (to get rid of the hairs of my cats). This never went well with my “old” roombas (“your roomba is stuck”). Not with this shark. Cleaned every day and never got stuck. Is there anything better than returning from vacation and find your home clean?

I can only highly recommend this robot. Definitly beats all the other once I tried and the price is amazing!"
5,Best Amazon Purchase EVER!,"This thing is worth every single penny! My floors are luxury vinyl planking throughout my house, so I can’t attest as to how it would do on carpet, but on hard floors it does exactly what it’s supposed to do. But there’s so much more to it than that! Ugh, where do I even start? Okay, first of all, my household consists of my two teenage daughters and I. Females typically shed a lot—we are no exception. On top of that, we have an indoor dog who, though short-haired, also sheds like crazy. I’ve had this vacuum for three months now, and it sucks up hair, dirt, glitter, whatever just like a vacuum should. Second, I’ve only had to remove the brush three times to remove something that had bound it, and even then, it was wound up on the very end of the roller and just pulled off of the end like a little cap…no cutting and unwinding like with all the other vacuum rollers I’ve ever wrestled. Okay, next, my girls will tell you—you gotta be tough to survive in my house. No hothouse flowers here, and if you need special attention, you better plan on giving it to yourself—I ain’t got time for that. So, no, I don’t prewash dishes before putting them in the dishwasher, and I ain’t gonna go around picking everything up off the floor before I run the robot vacuum, either. This thing is great at going over cords, rugs, etc…heck it even kicked it in 4WD and climbed over a bunch of shoes my daughter had left in the floor to take to the thrift store, and it regularly climbs on top of the bathroom scale and vacuums it. So, yeah, it has no problem tackling rugs and that sort of thing. It also navigates obstacles like kitchen table and chair legs with no problem, as well—anywhere it’s found its way into, it’s found its way out of. And speaking of finding its way, when it’s time for it to go to its charger, it goes straight there and hasn’t failed to successfully dock itself a single time. And that brings me to my final point: even in a house with four shedding mammals, a house where nobody is doing any extra floor cleaning to help it out, a house that is very much lived in—there’s tons of cooking, planting, crafting, etc going on up in here—when this thing said 60-day capacity on the waste receptacle, it meant it. We didn’t have to empty it for the first time until we had had it more like 70 days. This thing over delivers on every promise it made!"
5,WOW! THIS THING IS A GAME CHANGER!,"Love love love! Upgraded my plain jane shark to this one. We've had it a few years and we've gotten our money's worth. We decided that we needed a new one and this new one has not disappointed yet! We have a dog and 3 kids, but you can't tell at all with our CLEAN floors! 10/10!!!"
5,Absolutely amazing; I haven't manually vaccumed in weeks and my house is very clean,"This thing far exceeded my expectations. We have a dog and that means hair everywhere. I programmed this thing to automatically vacuum every day and it does a great job. It's not very loud and does an amazing job. We had 3 dogs for a week and it even kept up with that. Of course, if you leave socks and bras on the floor it will suck them up and get stuck but you shouldn't do that anyway (I'm talking to you, honey!). It navigates around chairs, goes under the bed, etc. Of course it can't get into the very corner of a room but it gets very close.

The only bad thing is that it can only map out a single floor. My house is one level with a sunken great room; to get it to clean other floors you just carry it to there and press the clean button. Not terrible, but it seems like an obvious feature that is missing. You also can't program it to clean more than once a day. Still, have I mentioned that my house is ALWAYS CLEAN? It's awesome--like having a maid but you only have to pay once. I rarely recommend products to friends, this one is an exception."
5,"Somewhat skeptical at first, but overly impressed! Immediately ordered a second.","After researching and reading a bunch of reviews across multiple brands and price points of robot vacuums, I ultimately decided on this vacuum due to the features and price point. I wasn't looking to spend over $800 like most robot vacuums with a self-emptying base. I was able to get this on Prime Day for a great deal, so I decided to pull the trigger and purchase it. I don't typically take the time to write reviews, but this vacuum is so good that I had to.

At the time of writing this review, I've had it for about a week. Before ordering this, I already had a super cheap robot vacuum that did not have a self-emptying base and wandered around aimlessly while cleaning. It didn't have a roller brush and was worthless on the carpet. I have a dog that sheds, and it's super hard to keep up on vacuuming with a busy day-to-day life. Needless to say, once I ordered this, I was very antsy to put it to use.

The setup was super easy, and I was impressed with how quickly and well it mapped my house after I had charged it up. I set up rooms and zones on the app once it had mapped my house and then started to put it to use. This robot vacuum immediately blew my mind!! The LiDAR and other features are no joke with how well they work. It did great at picking up hair and other debris on the carpet, which was one of my top concerns prior to purchasing it. It covers every inch of the floor and is so efficient with its ability to go back and forth in straight lines. It cleans exceptionally on hardwood as well. The self-emptying base is priceless. Not having to empty the vacuum itself before every cleaning makes it so convenient. If you have pets, this vacuum is a must. Yes, you'll have to vacuum your carpet with a normal vacuum occasionally, but this robot will minimize that and keep your floor looking clean every day. It's such a time saver, and I look forward to getting home to clean floors daily.

This vacuum is so good that after using this for about a day, I ordered another one for my downstairs. There may be better robot vacuums out there, but the price you pay for what you get with this vacuum is extremely hard to beat. I can't recommend this vacuum enough."
5,It’s Love,"I ordered mine on Prime Day for what I feel was a great deal. I’d been looking at robot vacuums for a while and was leaning towards a Shark or a Roomba. I am sooo happy with my Shark. It does a great job cleaning. It is pretty quick and efficient as well. Set up was easy. My concerns when ordering were some reviews said it was loud and some that that the suction wasn’t great. It is absolutely not loud. I can have it running while watching tv or while my kids are doing schoolwork, and you barely notice it. Especially on carpet. We personally have very little and are about to remove it, but you can’t even tell it is still running when it goes in a carpet room. My kitchen has ceramic tile (also coming up soon just because I don’t like the color). That is where it is the loudest. It is just the sound of it rolling over the ceramic that makes the noise. I’m going to guess that would be he case with any vacuum. And the suction has also been great. I notice no difference between its cleaning and cleaning with my Dyson. I’ve been really impressed with it. Another personal concern was hair. Not pet hair, but our hair. My regular vacuum (Dyson) gets hair wrapped all around it. And apparently we shed a lot, because I could have just vacuumed and cut hair off the roller, and it still gets wrapped in it when I vacuum again. I have not had any hair get wrapped on the Shark rollers. It has gotten some strips of my daughter’s yarn and thread that has gotten under the bed where I couldn’t see it. The robot alerted me, and I removed it. It also sucked up a couple of small toys during the first couple runs. It stopped, alerted me, and I removed them. Which brings me to my next pro. It goes right under my couches and beds. Those are places I don’t normally get everytime I vacuum, so that is a big plus for me! It doesn’t take up much room which is also great. The bin is easy to empty. The only feature I’m still working on is mapping because I deleted the map it initially created. The first couple of runs I sent it back to the dock before it went over the whole house. And it ended up creating a map that wasn’t showing my bedroom. But it is getting every room when it cleans. It gets every nook and cranny it will fit in. But I want to get my map created, so I can label my rooms. So, all this to say I am currently very happy with my purchase. I would absolutely recommend it to anyone looking for a robot vacuum. I probably wouldn’t have splurged on the self emptying bin if it hadn’t been for the Prime Day deal, but it is really nice to have. I have it set to come back and empty and resume cleaning if needed. I also have it set to return to the dock, charge, and resume if it doesn’t finish. That feature does work. It goes right back where it stopped. It also finds its way back to the dock very easily."
5,Exceeded all expectations! Highly Recommended!,"My wife and I had talked about buying a robot vac for a while, but when she fell in the garden and broke her arm, I was pretty overwhelmed with caring for her, working my job and handling cooking and housecleaning all at once.

So, I decided that this was one way that we might have one less chore to be concerned about. We live in a single story log cabin with wood and vinyl flooring and a couple of area rugs. So, I think we're probably the ideal target for a robot vac. I did some research online and decided on the Shark IQ for several reasons: 1) It was self-emptying. When it fills up, it returns to the dock and empties itself.; 2) The dock was easy and not messy to empty (at least according to the reviews I read); and , 3) It has a mapping feature and ability to schedule as needed. So, we went ahead and ordered one.

When it arrived, it was easy to set up and the first time it did the job, I was a little concerned with the erratic path it took. It seemed to jump from one area to another but eventually went back and covered the area that it missed. I noticed that the map it created didn't seem complete, but the instructions said to allow time and as it did its job multiple times, the map would improve. So, I let it go for the first week and just scheduling it every other day. Well, sure enough, after a few days of use, the map did improve and I used the app on my Android phone to identify the areas (all you can do is draw boxes ... so, I basically divided it into four sections: Living Room, Kitchen (including our open Dining Room/Kitchen/Mud Room, Master Bedroom and Office.

The map allows you to specify cleaning any room when needed and it works great because I don't want my office cleaned when I'm working and on conference calls, etc.

I guess the Shark IQ (we named it Sharky), passed the test when my wife was satisfied and remarked that, when she's looking at the sun coming in across the hardwood floors, she doesn't see any dog hair (a major issue we have with Rocket, our Jack Russell Terrier.

The Shark IQ has 3 settings (Economy, Normal and Ultraclean). It was set by default on Normal and that has been fine for our needs. It maneuvers around just fine and hasn't gotten stuck anywhere and is smart enough to return to the dock to recharge when it senses it is getting low on battery. Once recharged, it will then pick up where it left off.

To say we are satisfied would be an understatement. We're kicking ourselves for not buying one sooner. Highly recommend the Shark IQ!"
5,Worth Every Dollar,"The Shark Al Ultra Voice Control Robot Vacuum with Matrix Clean Navigation. What a mouthful! Look folks, this vaccum will be worth the price you pay. Might I venture to say even the $600.00 price tag at full price. Personally, I picked this up for $350.00 on sale and it has been more than worth it.

This vaccum sports state of the art 360° LiDAR vision. This makes the vaccum easily navigate your home with almost zero hassle. With this vaccum, you will be able to fully map your house where the vaccum has access to. Connect the vaccum to the SharkClean app on Android or IOS, and activate the ""Explore"" mode. This mode will retrieve an almost completely accurate reading of the floor your vaccum is on, enabling you to later have the capability to select 1 room at a time!

This vaccum also offers a ""Matrix"" mode. This option provides grid-like coverage to the area being cleaned! I tested this lastnight and it worked beautifully.

There seems to be no lack of suction when it comes to this vaccum! So far, it had exceeded expectations. I went to clean the dust bin on my vaccum station and the Shark itself this morning, when I noticed the vaccum's dust bin had a grape tomato in it. That to me, shows this vaccum is more than capable of competing with other products.

The only thing I wish this vaccum features was an on the go mapping update. While cleaning, this vaccum will not update the saved map to the device's profile. With this being said, if the map needs to be updated, you must delete the current version, and re-explore your house. However, the time to map a roughly 800sqft apartment is approximately 30 minutes. It is very reasonable.

If you are on the fence about purchasing this product, make the jump! It will be worth every penny!

[This is not a paid promotion/review of this product. This is a personal review of my purchase on this product.]"
5,Great for dog hair!,I have fluffy golden retriever so this has been a life saver! It can’t get hair that’s trapped in the corner of a room but that’s to be expected. It is pretty loud when emptying itself out but I can’t complain because it saves me from vacuuming everyday!
5,I love this robot vaccuum,"This robot vaccuum is a workhorse. It has made a significant impact on my household. I have two cats and we run it a couple times a week. We still vacuum once a week with a Dyson (instead of every couple days like we used to), but the robot vaccuum is great for maintenance and improving air quality due to lessened dander build up."
5,Best purchase,I have wanted one of these for years. They were kind of expensive so I was never able to get one. When I was able to buy this one it was because it was on sale for 55% off. I love it. I want multiple. I recommended one to a friend and she ended up buying it too and loves hers.
5,Very pleased.,"We already had a robo-type vacuum that randomly bumps around the house. Our dog is a Lab and a hair manufacturer, so the vacuum would be filled with hair daily. We decided to upgrade to this Shark vacuum, and we are really pleased we did. To initialize the Shark, it will roam the house, creating a map. I am not too impressed with the quality of the map (viewed on the Shark app), but it seems to work for the vacuum. One feature I appreciate is that when it determines it is full, it will stop where it is, return to the docking station, empty itself, and then return to the exact spot where it stopped to continue cleaning. I really like that it vacuums the entire area, leaving nothing behind, rather than randomly traveling around the house. There is room to improve the scheduling feature; currently, if you use the schedule, the only option is to vacuum the entire house. It would be better if you could schedule particular rooms. Regardless, the Shark is doing a great job and gets five stars from me."
5,Awesome little worker bee for a two-dog household (German Shepard and Aussie cattle dog)!!,We have two dogs - both shedders. I have run this Shark AI ULTRA Robot daily (full main floor of our home 1100SQ FT+) every day since we got it. The mapping was very good and this unit cleans and finds lots of fur every day on both plush carpet and hardwood floors. I am now very familiar with EVERY place to empty/clean on a daily basis. In addition to the dogs we were sanding our wooden deck and even with windows closed there was a LOT of redwood dust picked up in the house for the 5 days this went on (ie rinsing/drying the foam filter daily as well). The only down side of this is that it needs to recharge after doing about 75% of the floor - and that takes 3+ hours before it returns to finish up. We love the ability to schedule the whole house cycle once a day (still working out staring at midnight or various morning times) and the SPOT cleaning feature is great for where the dogs like to hang out on the front entry carpet. This is not a 100% replacement for vacuuming once a week with our Shark upright (max suction there) but keeps all the hair dust bunnies well under control on a daily basis!!! Best purchase in a long time! (Now if Shark could just create a model that could go up/down the carpeted stairs I'd be buying that ASAP!! :) )
5,Good product,Cleans floors good
5,Needed in every home!,"I was not paid to review this! I review ad nauseam if I spend more than 50.00. I have an old Roomba at home. love it but it gets stuck EVERYWHERE. We have a vacation home that is often rented and even though it was recently cleaned, a guest commented on the dust on the floor so I decided to get this when it went on sale. love the new wifi connection and the dumping over my old Roomba. couldn't wait to get it set up (still working on the no zone parts of the house ) and it doesn't seem to trip over rugs nor do I need the wall sensors to keep it out of spaces. first few times it was used, I was happy that there was little dust or pet hair to be picked up. After 5 days or using it. I decided to check out the trash bin that it dumps into and says it holds 60 days worth of debris. OMG! it looked like there were 6-78 dead squirrels in it. I could not believe the amount of matted pet hair, dust and more gross stuff that this thing picked up. I thought my house was clean and was horrified to find there were at least 4 toupees worth of stuff on the floors. This is a keeper, folks, It's easy to use and it really works especially if you have pets. .and mine are non shedding..."
5,Shark-My go to brand from now on,"This bot cleaner outperforms any Roomba model that I have ever owned..and I have had many. I have 2 ladies with long hair. After using this Shark for a week straight ONLY ON CARPET I gave it a full inspection. NO HAIR was trapped in the roller…Roomba rollers required combing rollers after each use and was a struggle each time. The carpet appears to rebound better each day…how you can see clearer rows of the fibers AND its predictable pattern it leaves behind is amazing…something my Roombas never did. I can stress how many times I’d be in one room, cooking or what have you, and Roomba in a another room, to just moments later tripping over it randomly…yet constantly…like it’s purpose was to annoy the hell out of me, in which it did. Last thing so amazing about this Shark is the LACK OF NOISE. For something that has WAY MORE SUCTION power and to have a FRACTION OF THE NOISE that my Roombas make. I can barely even hear it running…seriously! Thanks to Prime Day I scored an amazing deal on the cost. But if ever given the choice at having to pay full retail between this and a discount on a Roomba, I’d choose this Shark on any day ending in Y."
5,I love my shark!!,Wonderful for vacuuming the floors on the busy days when you just do not have time!! I still use my upright vacuum maybe once a month for the carpet and to get where this can not go.. I would buy it again!!
5,So much better than expected,"I bought this to supplement my usual vacuuming routine, but I haven't done my own vacuuming since It arrived. My house is all wood flooring and my rugs are all low profile jute or woven style so it really is ideal for this type of vacuum. It's windy where we live and we have a short hair dog. So the daily dust piles up quick. This Shark Robot has exceeded my expectations of keeping the floors free of the daily debris. The app is very simple to use. You can set a time to run or you can start on command to do whichever rooms you want. You can also select a spot clean if you have a high traffic area that needs more attention. I would buy this agin, happy with my purchase."
5,Replaced my old iRobot Roomba S9+ and I am more than happy!!!,"My old Roomba S9+ had basically decided it wasn't really a vacuum any more. It would just trundle around a bit and then get stuck somewhere. I had replaced tires, one of the wheel assemblies, even the battery, and it was still more stuck than vacuuming... Wasn't really expecting the Shark to be much better, but boy, was I WRONG! The Shark - I named mine ""Jaws"" - is way better! It is quieter, doesn't get stuck, seems to vacuum logically and not charge around in seemingly random patterns, and the self-empty feature works very, very well. I have emptied the bin a few times now, and it is clear Jaws is doing a very good job. I like that this vac has TWO brushes, one on each side, unlike the single side brush of the Roomba. I bought replacement side brushes and the main center brush, but so far have no reason to replace either. Only time I've had an issue, was when Jaws swept up a small twig that couldn't make it into the bin container - it was obvious from the change in sound. I have Jaws programed to start cleaning at 6AM and most often has completed my 2000 sq ft first floor by 10-10:30AM. Very happy with this unit. Recommended."
5,Great time and back saver!,"We are so glad we bought this...very impressed from the first run on...we are 5 days into having consistently clean floors and carpets. We both have back issues and vacuuming and sweeping every day has been a problem for us. We have three long hair cats and both of us have long hair so it has been a struggle to keep the floors hair and cat gravel free.
Our house is single story 1200 sq ft and here is our experience with the robot. It took a couple of days for the robot to learn our house....be patient with this little dude, he'll get it pretty fast and you can use the room settings to send him to any room he doesn't catch at first. I set the vacuum every morning to pick up the cat gravel in the laundry room and to freshen the kitchen. The cats are not afraid of this unit at all and they are terrified of the loud upright vacuum. He picks ups the crystal gravel tracked out of the box by the cats without any trouble.....our stick vacuum shoots the heavy gravel around the room....this robot picks it right up. We used ultra clean the first two days to get a deep clean....be sure to set the Evacuate and Resume and the Recharge and Resume features to On in the app....it took a recharge and two empties for the ultra clean setting doing the whole house the first day. We did find that hair was trapped in the wheel mechanism after 2 days of ultra clean and 1 day of regular clean ...the robot told us (yes it talks) to check under the unit.....and we had to remove hair from the wheel axle area.....so we will check this area every few days with daily use. We just let it do its thing during a clean...don't move it or touch it....it gets around everything on its own...hasn't gotten stuck at all....goes around cat toys, under our couch, and over floor register covers and thresholds. We do a quick check of the floors before we unleash the kraken....we have seen pictures in reviews of floors with all kinds of obstacles for the robot to have to move around (usually with poor reviews) ..can't imagine you would get a good result in that case but if your floors are picked up and there is a good path through every room you should be very happy with the work it does. We do not have three feet on either side for docking as recommended and were a little worried about that.....but docking has never been a problem....he has plenty of room in front to line up to the dock. A seriously great tool for any household!"
5,Not bad,This was a first run thru after mapping. I remapped because I didn’t do it right the first time. It didn’t give me a problem what so ever. What I’m surprised about is how long it takes to vacuum my whole house 100 min for 1500sqft. Living room instead takes like 75. Which is where all the dog and cat hair are. I have it scheduled to vacuum the living room everyday. Overall I’m happy.
5,I love not having to sweep the whole house!,"I have a stick vacuum to spot clean my house BUT, sometimes the whole house needs a cleanup as when there's a layer of duster where you don't walk.

The first mission it does it to map out your house, as you see in the picture.
From there, you can select a room to clean or just do the whole house.

I love coming home to a cleaner home.
It even gets under the bed!

It does tend to bump around into things and will get caught on the smallest of obstacle but it does what it can.

It will choke on ear buds, get stuck on things so you'll have to identify those obstacles and remove them so you don't have issues.

When it docks to recharge, it sucks out the junk it has collected into a bin you can shake out into the trash bin so, no bags to purchase. Love that."
5,"Best Robot I've Had, Just Remember It's Not a Human!","I've had multiple robot vacuums and this one is by far the best. We have three large shedding dogs so I run it basically all day long. If I wait too long I will need to get hair out of the bottom roller, and you do need to move obvious things out of the way but it's ability to go over large cords and navigate small doorway bumps and things is quite impressive.
Negatives: 1) if you have more than one floor it can only keep a map of one floor, and 2) you can only have it do a timed run (for example, while you're asleep) for the entire map, not specific rooms. Other than that, I really love it and I'm quite particular.
The 60-day bin only lasts a few weeks for us, but that's expected given the massive amounts of dog hair, and totally fine with me. Overall very, very happy with it--just need two more for each level of the house (it's one story but two rooms are one or two steps down)."
5,thank you thank you thank you!!!,"first off, I like to thank shark, and anyone else involved in the dream come true development of this robot. Second of all, I would like to thank Amazon for the amazing deal I got on it. To say more: I named my robot Xara. I set up routines in my Alexa app for her to run for me every night. And even though she’s an inanimate object, I still thank her for doing such a good job for me every night. I can’t thank shark and Amazon and Xara enough, it’s quite overwhelming. when I bought her, I bought the kit with the replacement parts and filters, and I noticed that the side brushes that they have in the kit, is better than the one that she came with. So I wish that those types of brushes would come with the vacuum. even if it is just one. It does a better cleaning job, then the one that she came with. Other than that, everything’s good. I do a full cleaning maintenance for her every month. And she’s worked like a charm for the past two months. the only issue I have, other than the minor, one with the side brush, is how, inaccessible the shark clean app is. I was able to connect her to my Wi-Fi, connect her to the app, and connect her to my Alexa. But the only way , I can use her to clean on the correct settings, is through the routines section in my Alexa app. I can understand why the map, in the rooms option of the app would be inaccessible for me, because I’m blind, but it claims to have a whole host of other features, but I can’t access any of those either, because, voiceover doesn’t recognize whatever’s on the screen. I prefer her to clean on Max, but when I go into the app under clean, I can swipe around and see the different power levels, but clicking on them does nothing. And if I just do direct touch, it doesn’t even show me the different power levels, it just says power level. So I have a lot of trouble with the app. I have tried using the Alexa skill, by giving Alexa commands, and that worked for a few days, but then it started crashing and having a lot of problems with that, so that’s when I started using the routines in the Alexa app. Now everything works flawlessly."
